"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"AGLOMERADO";"POND_TIC";"IH_II_01";"IH_II_02"
"TQRMNOPVVHKLKUCDEIMBF00792643";1;1;2023;4;36;226;1;1
"TQRMNOPWQHKMLPCDEIMBF00792578";1;1;2023;4;36;145;1;1
"TQRMNOPWQHKOLQCDEIMBF00792657";1;1;2023;4;36;119;1;1
"TQRMNOPWTHKMLPCDEIMBF00792614";1;1;2023;4;36;136;1;1
"TQRMNOPWUHKOLQCDEIMBF00813011";1;1;2023;4;36;121;1;1
"TQRMNOPXPHJOKSCDEIMBF00793769";1;1;2023;4;36;129;1;1
"TQRMNOPXQHMMKTCDEIMBF00813021";1;1;2023;4;36;137;1;1
"TQRMNOPXRHMMKTCDEIMBF00813016";1;1;2023;4;36;148;1;1
"TQRMNOPXSHMOKNCDEIMBF00813023";1;1;2023;4;36;168;1;1
"TQRMNOPXWHMLLOCDEIMBF00812982";1;1;2023;4;36;162;1;1
"TQRMNOPXXHMMKTCDEIMBF00813045";1;1;2023;4;36;114;1;1
"TQRMNOPXYHMLLOCDEIMBF00813033";1;1;2023;4;36;159;1;1
"TQRMNOPYPHMLLOCDEIMBF00855919";1;1;2023;4;36;165;1;1
"TQRMNOPYYHJMLQCDEIMBF00802869";1;1;2023;4;36;117;1;1
"TQRMNOQPRHJMLQCDEIMBF00796393";1;1;2023;4;36;125;1;1
"TQRMNOQPSHJMLQCDEIMBF00855983";1;1;2023;4;36;128;1;1
"TQRMNOQPTHMMLQCDEIMBF00812985";1;1;2023;4;36;181;1;1
"TQRMNOQPUHJNKTCDEIMBF00794641";1;1;2023;4;36;110;1;1
"TQRMNOQPVHJMLNCDEIMBF00855859";1;1;2023;4;36;104;1;1
"TQRMNOQPWHJMLNCDEIMBF00797138";2;1;2023;4;36;153;1;1
"TQRMNOQPWHMMLQCDEIMBF00813026";1;1;2023;4;36;157;1;1
"TQRMNOQPYHJMLPCDEIMBF00795840";1;1;2023;4;36;150;1;1
"TQRMNOQPYHLMKRCDEIMBF00855961";1;1;2023;4;36;205;1;1
"TQRMNOQQPHJMLPCDEIMBF00795345";1;1;2023;4;36;106;1;1
"TQRMNOQQQHJMLPCDEIMBF00793167";1;1;2023;4;36;127;1;1
"TQRMNOQQQHKMLMCDEIMBF00792625";1;1;2023;4;36;124;1;1
"TQRMNOQQRHJMLPCDEIMBF00797581";1;1;2023;4;36;138;1;1
"TQRMNOQQRHMMKUCDEIMBF00813059";1;1;2023;4;36;180;1;1
"TQRMNOQQSHMMKUCDEIMBF00813002";1;1;2023;4;36;129;1;1
"TQRMNOQQTHLMKRCDEIMBF00855879";1;1;2023;4;36;136;1;1
"TQRMNOQQTHMMKUCDEIMBF00855851";1;1;2023;4;36;135;1;1
"TQRMNOQQVHLMKRCDEIMBF00855918";1;1;2023;4;36;163;1;1
"TQRMNOQRWHMMKSCDEIMBF00812980";1;1;2023;4;36;142;1;1
"TQRMNOQSQHJOKPCDEIMBF00796071";1;1;2023;4;36;153;1;1
"TQRMNOQSRHKNKNCDEIMBF00792611";1;1;2023;4;36;126;1;1
"TQRMNOQSSHLOKOCDEIMBF00855898";1;1;2023;4;36;139;1;1
"TQRMNOQTQHKMKRCDEIMBF00792572";1;1;2023;4;36;142;1;1
"TQRMNOQTRHKMKRCDEIMBF00794497";1;1;2023;4;36;134;1;1
"TQRMNOQTSHKMKRCDEIMBF00792565";1;1;2023;4;36;109;1;1
"TQRMNOQTTHKMKRCDEIMBF00792576";1;1;2023;4;36;145;1;1
"TQRMNOQUWHLOKPCDEIMBF00855944";1;1;2023;4;36;131;1;1
"TQRMNOQUYHLOKPCDEIMBF00855866";1;1;2023;4;36;130;1;1
"TQRMNOQVSHJKKMCDEIMBF00802789";1;1;2023;4;36;174;1;1
"TQRMNOQVSHJOKPCDEIMBF00796838";1;1;2023;4;36;139;1;1
"TQRMNOQVTHJKKMCDEIMBF00802904";1;1;2023;4;36;99;1;1
"TQRMNOQVUHJKKMCDEIMBF00802870";2;1;2023;4;36;112;1;1
"TQRMNOQWPHLLKUCDEIMBF00855886";1;1;2023;4;36;157;1;1
"TQRMNOQWQHKMLNCDEIMBF00792561";1;1;2023;4;36;142;1;1
"TQRMNOQWQHLLKUCDEIMBF00855906";1;1;2023;4;36;194;1;1
"TQRMNOQWRHLLKUCDEIMBF00855913";1;1;2023;4;36;156;1;1
"TQRMNOQWSHLLKUCDEIMBF00855954";1;1;2023;4;36;146;1;1
"TQRMNOQWUHKKKOCDEIMBF00792645";2;1;2023;4;36;146;1;1
"TQRMNOQWVHKNLLCDEIMBF00798018";1;1;2023;4;36;118;1;1
"TQRMNOQWWHKNLLCDEIMBF00792664";1;1;2023;4;36;135;1;1
"TQRMNOQWXHJNKNCDEIMBF00793842";1;1;2023;4;36;130;1;1
"TQRMNOQWXHLMLNCDEIMBF00855934";1;1;2023;4;36;130;1;1
"TQRMNOQWXHMOLMCDEIMBF00813093";1;1;2023;4;36;129;1;1
"TQRMNOQWYHJNKNCDEIMBF00794308";1;1;2023;4;36;125;1;1
"TQRMNOQWYHKNLLCDEIMBF00792665";1;1;2023;4;36;172;1;1
"TQRMNOQWYHLMLNCDEIMBF00855938";1;1;2023;4;36;146;1;1
"TQRMNOQXPHLMLNCDEIMBF00855951";1;1;2023;4;36;130;1;1
"TQRMNOQXQHLMLNCDEIMBF00855874";1;1;2023;4;36;106;1;1
"TQRMNOQXUHJMKRCDEIMBF00855856";1;1;2023;4;36;173;1;1
"TQRMNOQXXHLMKTCDEIMBF00855896";1;1;2023;4;36;188;1;1
"TQRMNOQXYHJOKSCDEIMBF00794640";1;1;2023;4;36;116;1;1
"TQRMNOQXYHKKKOCDEIMBF00792629";1;1;2023;4;36;110;1;1
"TQRMNOQXYHLMKTCDEIMBF00855884";1;1;2023;4;36;153;1;1
"TQRMNOQYQHKKKOCDEIMBF00792626";1;1;2023;4;36;145;1;1
"TQRMNOQYRHJMKRCDEIMBF00798091";1;1;2023;4;36;176;1;1
"TQRMNOQYRHKKKOCDEIMBF00792620";1;1;2023;4;36;134;1;1
"TQRMNOQYVHJMKQCDEIMBF00796814";1;1;2023;4;36;135;1;1
"TQRMNOQYVHLMKNCDEIMBF00855979";1;1;2023;4;36;209;1;1
"TQRMNOQYWHJLKUCDEIMBF00855962";1;1;2023;4;36;209;1;1
"TQRMNOQYWHLMKNCDEIMBF00855862";1;1;2023;4;36;209;1;1
"TQRMNOQYWHLNLQCDEIMBF00855975";1;1;2023;4;36;120;1;1
"TQRMNOQYXHLMKNCDEIMBF00855863";1;1;2023;4;36;145;1;1
"TQRMNOQYYHLMKNCDEIMBF00855864";1;1;2023;4;36;143;1;1
"TQRMNORPRHKOLQCDEIMBF00792663";1;1;2023;4;36;112;1;1
"TQRMNORPRHLLKSCDEIMBF00855880";1;1;2023;4;36;234;1;1
"TQRMNORPSHLLKSCDEIMBF00855971";1;1;2023;4;36;256;1;1
"TQRMNORPWHKMLPCDEIMBF00792599";1;1;2023;4;36;145;1;1
"TQRMNORQQHMMKPCDEIMBF00855899";1;1;2023;4;36;131;1;1
"TQRMNORQRHMMKPCDEIMBF00855942";1;1;2023;4;36;109;1;1
"TQRMNORQSHKMKPCDEIMBF00796813";1;1;2023;4;36;130;1;1
"TQRMNORQSHMMKPCDEIMBF00812994";1;1;2023;4;36;116;1;1
"TQRMNORQTHKMKPCDEIMBF00792592";1;1;2023;4;36;142;1;1
"TQRMNORQWHKMKPCDEIMBF00792585";1;1;2023;4;36;119;1;1
"TQRMNORQYHJKKOCDEIMBF00794673";1;1;2023;4;36;98;1;1
"TQRMNORRPHJKKOCDEIMBF00796837";1;1;2023;4;36;118;1;1
"TQRMNORRQHJKKOCDEIMBF00794310";1;1;2023;4;36;139;1;1
"TQRMNORRQHLMLOCDEIMBF00855939";1;1;2023;4;36;142;1;1
"TQRMNORRSHJKKOCDEIMBF00794001";1;1;2023;4;36;139;1;1
"TQRMNORRYHJMLQCDEIMBF00795347";1;1;2023;4;36;131;1;1
"TQRMNORTPHJMLQCDEIMBF00795706";2;1;2023;4;36;124;1;1
"TQRMNORTQHJMLQCDEIMBF00802900";1;1;2023;4;36;126;1;1
"TQRMNORTRHJMLQCDEIMBF00797139";1;1;2023;4;36;163;1;1
"TQRMNORTRHMMKRCDEIMBF00813043";1;1;2023;4;36;163;1;1
"TQRMNORTSHLNLMCDEIMBF00855873";1;1;2023;4;36;129;1;1
"TQRMNORTSHMMKRCDEIMBF00813057";1;1;2023;4;36;139;1;1
"TQRMNORTVHMNKOCDEIMBF00812992";1;1;2023;4;36;157;1;1
"TQRMNORURHMKLNCDEIMBF00813006";1;1;2023;4;36;90;1;1
"TQRMNORUTHKKKOCDEIMBF00792632";1;1;2023;4;36;110;1;1
"TQRMNORUWHJMLPCDEIMBF00793833";1;1;2023;4;36;130;1;1
"TQRMNORUWHMNKOCDEIMBF00813015";1;1;2023;4;36;116;1;1
"TQRMNORVPHJMLOCDEIMBF00794894";1;1;2023;4;36;123;1;1
"TQRMNORVQHLKLLCDEIMBF00855933";1;1;2023;4;36;127;1;1
"TQRMNORVRHLKLLCDEIMBF00855858";1;1;2023;4;36;138;1;1
"TQRMNORVTHLKLLCDEIMBF00855920";1;1;2023;4;36;153;1;1
"TQRMNORVVHMNKOCDEIMBF00812993";1;1;2023;4;36;133;1;1
"TQRMNORVXHMNKMCDEIMBF00813022";1;1;2023;4;36;221;1;1
"TQRMNORVYHKMLMCDEIMBF00795238";1;1;2023;4;36;155;1;1
"TQRMNORYSHJMLNCDEIMBF00795012";1;1;2023;4;36;155;1;1
"TQRMNORYTHJMLNCDEIMBF00795013";1;1;2023;4;36;125;1;1
"TQRMNOSPPHJKKMCDEIMBF00798011";1;1;2023;4;36;108;1;1
"TQRMNOSPQHJKKMCDEIMBF00802907";1;1;2023;4;36;124;1;1
"TQRMNOSPUHMLLOCDEIMBF00813066";1;1;2023;4;36;183;1;1
"TQRMNOSPWHJMLLCDEIMBF00797325";1;1;2023;4;36;139;1;1
"TQRMNOSPWHMLLOCDEIMBF00813077";1;1;2023;4;36;151;1;1
"TQRMNOSQRHMMKUCDEIMBF00812973";1;1;2023;4;36;166;1;1
"TQRMNOSQWHMLLPCDEIMBF00813040";1;1;2023;4;36;151;1;1
"TQRMNOSQYHJKKMCDEIMBF00794511";1;1;2023;4;36;140;1;1
"TQRMNOSRWHJMLQCDEIMBF00795472";1;1;2023;4;36;182;1;1
"TQRMNOSSQHKMKRCDEIMBF00792573";1;1;2023;4;36;116;1;1
"TQRMNOSSRHKMKRCDEIMBF00792647";1;1;2023;4;36;134;1;1
"TQRMNOSSXHJLLMCDEIMBF00796391";1;1;2023;4;36;247;1;1
"TQRMNOSTPHLNLQCDEIMBF00855980";1;1;2023;4;36;129;1;1
"TQRMNOSTSHMOKNCDEIMBF00813065";1;1;2023;4;36;153;1;1
"TQRMNOSTXHKMLMCDEIMBF00792584";1;1;2023;4;36;104;1;1
"TQRMNOSTXHLMKNCDEIMBF00855967";1;1;2023;4;36;145;1;1
"TQRMNOSUSHMMKRCDEIMBF00855853";1;1;2023;4;36;139;1;1
"TQRMNOSUUHLMKRCDEIMBF00855910";1;1;2023;4;36;163;1;1
"TQRMNOSUUHLNLQCDEIMBF00855940";1;1;2023;4;36;144;1;1
"TQRMNOSUUHMMLQCDEIMBF00813053";1;1;2023;4;36;153;1;1
"TQRMNOSUVHLMKRCDEIMBF00855894";1;1;2023;4;36;201;1;1
"TQRMNOSUWHJKKMCDEIMBF00793848";1;1;2023;4;36;120;1;1
"TQRMNOSUWHLMKRCDEIMBF00855892";1;1;2023;4;36;205;1;1
"TQRMNOSUXHLMKRCDEIMBF00855924";1;1;2023;4;36;163;1;1
"TQRMNOSVRHMMLQCDEIMBF00813049";1;1;2023;4;36;147;1;1
"TQRMNOSVUHKMLMCDEIMBF00792601";1;1;2023;4;36;114;1;1
"TQRMNOSVYHLLKSCDEIMBF00855950";1;1;2023;4;36;285;1;1
"TQRMNOSWPHLLKSCDEIMBF00855953";1;1;2023;4;36;234;1;1
"TQRMNOSWRHLLKSCDEIMBF00855972";1;1;2023;4;36;256;1;1
"TQRMNOSWSHMMKRCDEIMBF00812978";1;1;2023;4;36;173;1;1
"TQRMNOSWUHJKKMCDEIMBF00802871";1;1;2023;4;36;118;1;1
"TQRMNOSWVHKLKTCDEIMBF00792658";1;1;2023;4;36;158;1;1
"TQRMNOSWWHKLKTCDEIMBF00792659";1;1;2023;4;36;190;1;1
"TQRMNOSWXHKLKTCDEIMBF00855882";1;1;2023;4;36;129;1;1
"TQRMNOSWYHKLKTCDEIMBF00792655";2;1;2023;4;36;156;1;1
"TQRMNOSXRHLMLNCDEIMBF00855935";1;1;2023;4;36;113;1;1
"TQRMNOSXTHLLKUCDEIMBF00855907";1;1;2023;4;36;155;1;1
"TQRMNOSXVHMLLPCDEIMBF00812984";1;1;2023;4;36;211;1;1
"TQRMNOSXWHLLKUCDEIMBF00855908";1;1;2023;4;36;192;1;1
"TQRMNOSXWHMLLPCDEIMBF00813079";1;1;2023;4;36;170;1;1
"TQRMNOSXYHMLLPCDEIMBF00813068";1;1;2023;4;36;174;1;1
"TQRMNOSYUHKMLOCDEIMBF00792591";1;1;2023;4;36;122;1;1
"TQRMNOSYYHMMKRCDEIMBF00855849";1;1;2023;4;36;141;1;1
"TQRMNOTPQHMMKRCDEIMBF00812979";1;1;2023;4;36;183;1;1
"TQRMNOTPRHKMKRCDEIMBF00792577";1;1;2023;4;36;132;1;1
"TQRMNOTPSHMOLLCDEIMBF00813037";1;1;2023;4;36;128;1;1
"TQRMNOTPWHJMKRCDEIMBF00796072";1;1;2023;4;36;238;1;1
"TQRMNOTQWHJLLMCDEIMBF00855895";1;1;2023;4;36;285;1;1
"TQRMNOTQXHJLLMCDEIMBF00797246";1;1;2023;4;36;257;1;1
"TQRMNOTQYHJLLMCDEIMBF00802903";1;1;2023;4;36;231;1;1
"TQRMNOTRUHLOKPCDEIMBF00855930";1;1;2023;4;36;128;1;1
"TQRMNOTTSHKOKMCDEIMBF00792559";1;1;2023;4;36;121;1;1
"TQRMNOTUVHJMKQCDEIMBF00797160";1;1;2023;4;36;159;1;1
"TQRMNOTUYHJMKQCDEIMBF00794313";1;1;2023;4;36;128;1;1
"TQRMNOTXSHKMKPCDEIMBF00792598";1;1;2023;4;36;175;1;1
"TQRMNOTYQHMMKTCDEIMBF00813029";1;1;2023;4;36;171;1;1
"TQRMNOTYRHMMKTCDEIMBF00812990";1;1;2023;4;36;136;1;1
"TQRMNOTYSHMMKTCDEIMBF00813069";1;1;2023;4;36;171;1;1
"TQRMNOTYSHMOKNCDEIMBF00813001";1;1;2023;4;36;167;1;1
"TQRMNOTYTHMMKTCDEIMBF00813084";1;1;2023;4;36;171;1;1
"TQRMNOTYTHMOKNCDEIMBF00813067";1;1;2023;4;36;136;1;1
"TQRMNOTYXHMMKPCDEIMBF00855848";1;1;2023;4;36;142;1;1
"TQRMNOUPVHMMLQCDEIMBF00813007";1;1;2023;4;36;157;1;1
"TQRMNOUQPHLMKTCDEIMBF00855904";1;1;2023;4;36;203;1;1
"TQRMNOUQQHLMKTCDEIMBF00855885";1;1;2023;4;36;228;1;1
"TQRMNOUQQHLOKPCDEIMBF00855931";1;1;2023;4;36;143;1;1
"TQRMNOUQRHLMKTCDEIMBF00855905";1;1;2023;4;36;183;1;1
"TQRMNOURXHJLLMCDEIMBF00855883";1;1;2023;4;36;194;1;1
"TQRMNOUSQHJMLLCDEIMBF00796910";1;1;2023;4;36;157;1;1
"TQRMNOUSRHJMLLCDEIMBF00795166";1;1;2023;4;36;104;1;1
"TQRMNOUUXHMMKSCDEIMBF00812989";1;1;2023;4;36;139;1;1
"TQRMNOUUYHMMKSCDEIMBF00813019";1;1;2023;4;36;141;1;1
"TQRMNOVPTHMMKSCDEIMBF00813070";1;1;2023;4;36;123;1;1
"TQRMNOVPUHMMKSCDEIMBF00813094";1;1;2023;4;36;138;1;1
"TQRMNOVPVHMMKSCDEIMBF00813054";1;1;2023;4;36;171;1;1
"TQRMNOVPXHMNKMCDEIMBF00813030";1;1;2023;4;36;197;1;1
"TQRMNOVTQHLLKSCDEIMBF00855881";1;1;2023;4;36;234;1;1
"TQRMNOVTTHLOKQCDEIMBF00855947";1;1;2023;4;36;135;1;1
"TQRMNOVTVHLOKQCDEIMBF00855870";1;1;2023;4;36;124;1;1
"TQRMNOVUYHKOKQCDEIMBF00813083";1;1;2023;4;36;172;1;1
"TQRMNOWRPHMNKMCDEIMBF00813095";1;1;2023;4;36;191;1;1
"TQRMNOWRQHMNKMCDEIMBF00813000";1;1;2023;4;36;166;1;1
"TQRMNOWRRHMNKMCDEIMBF00813071";1;1;2023;4;36;166;1;1
"TQRMNOWRTHMNKMCDEIMBF00813063";1;1;2023;4;36;189;1;1
"TQRMNOWXVHLLKSCDEIMBF00855911";1;1;2023;4;36;256;1;1
"TQSMNOPSSHLNLQCDEIMBF00855985";1;1;2023;4;36;134;1;1
"TQSMNOTUTHMLLOCDEIMBF00813034";1;1;2023;4;36;188;1;1
"TQRMNOPPQHLMKOCDEIOAH00856040";1;1;2023;4;38;111;1;1
"TQRMNOPPQHLMKQCDEIOAH00856031";1;1;2023;4;38;86;1;1
"TQRMNOPPRHLMKQCDEIOAH00856009";1;1;2023;4;38;96;1;1
"TQRMNOPPSHLMKOCDEIOAH00855996";1;1;2023;4;38;107;1;1
"TQRMNOPPSHLMKQCDEIOAH00856085";1;1;2023;4;38;145;1;1
"TQRMNOPPUHLMKQCDEIOAH00856066";1;1;2023;4;38;76;1;1
"TQRMNOPPXHJLKPCDEIOAH00798103";1;1;2023;4;38;341;1;1
"TQRMNOPQPHJLKPCDEIOAH00798104";1;1;2023;4;38;320;1;1
"TQRMNOPQPHLMKOCDEIOAH00855992";1;1;2023;4;38;112;1;1
"TQRMNOPQTHKMLMCDEIOAH00793338";1;1;2023;4;38;112;1;1
"TQRMNOPRQHKMKNCDEIOAH00792845";1;1;2023;4;38;121;1;1
"TQRMNOPRRHKMKNCDEIOAH00793809";1;1;2023;4;38;97;1;1
"TQRMNOPRSHKMKNCDEIOAH00792755";1;1;2023;4;38;146;1;1
"TQRMNOPRUHLNLNCDEIOAH00856003";1;1;2023;4;38;159;1;1
"TQRMNOPRWHLNLNCDEIOAH00856072";1;1;2023;4;38;113;1;1
"TQRMNOPRXHKNKUCDEIOAH00796734";1;1;2023;4;38;121;1;1
"TQRMNOPRXHKOKSCDEIOAH00792843";1;1;2023;4;38;135;1;1
"TQRMNOPRYHKOKSCDEIOAH00792714";1;1;2023;4;38;95;1;1
"TQRMNOPSPHKLKOCDEIOAH00797295";1;1;2023;4;38;189;1;1
"TQRMNOPSPHKOKSCDEIOAH00792816";1;1;2023;4;38;181;1;1
"TQRMNOPSQHKLKOCDEIOAH00792743";1;1;2023;4;38;189;1;1
"TQRMNOPSVHKNKUCDEIOAH00792725";1;1;2023;4;38;87;1;1
"TQRMNOPSVHMMKSCDEIOAH00813177";1;1;2023;4;38;160;1;1
"TQRMNOPSWHMMKNCDEIOAH00813155";1;1;2023;4;38;114;1;1
"TQRMNOPSYHMMKSCDEIOAH00813140";1;1;2023;4;38;142;1;1
"TQRMNOPTRHJMLMCDEIOAH00794832";1;1;2023;4;38;180;1;1
"TQRMNOPTRHMOKNCDEIOAH00813200";1;1;2023;4;38;144;1;1
"TQRMNOPTSHKMKPCDEIOAH00792735";1;1;2023;4;38;89;1;1
"TQRMNOPTSHMOKNCDEIOAH00813253";1;1;2023;4;38;148;1;1
"TQRMNOPTTHLOKMCDEIOAH00856015";1;1;2023;4;38;143;1;1
"TQRMNOPTUHLOKMCDEIOAH00856047";1;1;2023;4;38;261;1;1
"TQRMNOPUPHLOKMCDEIOAH00856107";1;1;2023;4;38;198;1;1
"TQRMNOPUQHLOKMCDEIOAH00856075";1;1;2023;4;38;114;1;1
"TQRMNOPURHKKKPCDEIOAH00792681";1;1;2023;4;38;103;1;1
"TQRMNOPUSHKKKMCDEIOAH00792742";1;1;2023;4;38;125;1;1
"TQRMNOPUTHJOKTCDEIOAH00794381";1;1;2023;4;38;164;1;1
"TQRMNOPUUHKKKPCDEIOAH00792774";1;1;2023;4;38;195;1;1
"TQRMNOPUVHJMKNCDEIOAH00797724";1;1;2023;4;38;97;1;1
"TQRMNOPUVHKKKMCDEIOAH00792747";1;1;2023;4;38;105;1;1
"TQRMNOPVTHMMKQCDEIOAH00813220";1;1;2023;4;38;156;1;1
"TQRMNOPVUHLOLLCDEIOAH00856034";1;1;2023;4;38;179;1;1
"TQRMNOPVUHMMKQCDEIOAH00813259";1;1;2023;4;38;133;1;1
"TQRMNOPWSHMMKQCDEIOAH00813180";1;1;2023;4;38;138;1;1
"TQRMNOPWWHMNKPCDEIOAH00813218";1;1;2023;4;38;123;1;1
"TQRMNOPWXHMNKPCDEIOAH00813237";1;1;2023;4;38;128;1;1
"TQRMNOPXQHLOLLCDEIOAH00856089";1;1;2023;4;38;167;1;1
"TQRMNOPXQHMLLLCDEIOAH00813163";1;1;2023;4;38;150;1;1
"TQRMNOPXRHJMKRCDEIOAH00795111";1;1;2023;4;38;109;1;1
"TQRMNOPXRHMLLLCDEIOAH00813241";1;1;2023;4;38;159;1;1
"TQRMNOPXRHMNKPCDEIOAH00813101";1;1;2023;4;38;101;1;1
"TQRMNOPXSHMLLLCDEIOAH00813112";1;1;2023;4;38;220;1;1
"TQRMNOPXTHMLLLCDEIOAH00813191";1;1;2023;4;38;92;1;1
"TQRMNOPYPHMMKMCDEIOAH00813153";1;1;2023;4;38;113;1;1
"TQRMNOPYQHKMKQCDEIOAH00792821";1;1;2023;4;38;40;1;1
"TQRMNOPYQHMMKMCDEIOAH00813100";1;1;2023;4;38;109;1;1
"TQRMNOPYRHMMKMCDEIOAH00813129";1;1;2023;4;38;112;1;1
"TQRMNOPYSHMMKMCDEIOAH00813135";1;1;2023;4;38;84;1;1
"TQRMNOPYTHMMKMCDEIOAH00813225";1;1;2023;4;38;141;1;1
"TQRMNOPYXHMMKOCDEIOAH00813242";1;1;2023;4;38;136;1;1
"TQRMNOPYYHKMLNCDEIOAH00792784";1;1;2023;4;38;234;1;1
"TQRMNOQPPHKNKMCDEIOAH00792728";1;1;2023;4;38;105;1;1
"TQRMNOQPRHKNKMCDEIOAH00792705";1;1;2023;4;38;109;1;1
"TQRMNOQPSHKNKMCDEIOAH00792818";1;1;2023;4;38;154;1;1
"TQRMNOQPUHKNKMCDEIOAH00792819";2;1;2023;4;38;98;1;1
"TQRMNOQPYHLMKUCDEIOAH00856105";1;1;2023;4;38;175;1;1
"TQRMNOQQPHLLKPCDEIOAH00856081";1;1;2023;4;38;212;1;1
"TQRMNOQQSHLLKPCDEIOAH00855986";1;1;2023;4;38;158;1;1
"TQRMNOQRSHJKKPCDEIOAH00796487";1;1;2023;4;38;158;1;1
"TQRMNOQRTHMKKMCDEIOAH00813181";1;1;2023;4;38;159;1;1
"TQRMNOQRVHKMKSCDEIOAH00792786";1;1;2023;4;38;39;1;1
"TQRMNOQRVHMKKMCDEIOAH00813199";1;1;2023;4;38;160;1;1
"TQRMNOQRWHKMKOCDEIOAH00792684";1;1;2023;4;38;105;1;1
"TQRMNOQRXHKMKSCDEIOAH00792798";1;1;2023;4;38;72;1;1
"TQRMNOQRYHLMKTCDEIOAH00856017";1;1;2023;4;38;47;1;1
"TQRMNOQSQHKKKOCDEIOAH00792804";1;1;2023;4;38;194;1;1
"TQRMNOQSSHJKKPCDEIOAH00797556";1;1;2023;4;38;238;1;1
"TQRMNOQSTHMMKQCDEIOAH00856113";1;1;2023;4;38;160;1;1
"TQRMNOQSUHLNKRCDEIOAH00856012";1;1;2023;4;38;84;1;1
"TQRMNOQSVHLNKRCDEIOAH00856059";1;1;2023;4;38;113;1;1
"TQRMNOQSWHJKKPCDEIOAH00796284";1;1;2023;4;38;165;1;1
"TQRMNOQTPHJNKSCDEIOAH00797559";1;1;2023;4;38;113;1;1
"TQRMNOQTUHLMLMCDEIOAH00856055";1;1;2023;4;38;131;1;1
"TQRMNOQTYHLMKNCDEIOAH00856101";1;1;2023;4;38;168;1;1
"TQRMNOQUPHLMKNCDEIOAH00856036";1;1;2023;4;38;100;1;1
"TQRMNOQUPHLMKQCDEIOAH00856086";1;1;2023;4;38;93;1;1
"TQRMNOQUPHLMKTCDEIOAH00856018";1;1;2023;4;38;43;1;1
